Age,Gender,Country,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Date,Time,mental_health_friendly_score
35,Female,United States,No,Yes,No,Sometimes,2,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Yes,Some of them,No,No,Yes,No,2014-08-29,22:08:51,0
45,Male,United States,No,No,No,Never,2,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No,2014-08-29,23:51:01,1
25,Male,United States,No,No,Yes,Rarely,2,Yes,Yes,No,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,No,Some of them,No,Maybe,Don't know,No,2014-08-30,00:09:55,1
50,Male,France,Yes,No,Yes,Sometimes,3,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No,2014-08-30,03:55:19,0
26,Male,Australia,No,Yes,Yes,Rarely,3,No,Yes,No,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No,2014-08-30,05:05:44,0
33,Female,United States,No,No,Yes,Often,6,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No,2014-08-30,05:47:08,1
30,Male,India,No,No,No,Often,2,No,Yes,No,No,No,No,No,Very easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-30,06:48:28,0
33,Male,Croatia,No,Yes,Yes,Sometimes,2,Yes,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,2014-08-30,07:31:05,1
29,Male,France,No,No,Yes,Often,2,No,Yes,Yes,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Yes,Some of them,No,Yes,No,No,2014-08-30,11:48:52,1
37,Male,Germany,No,No,No,,2,Yes,Yes,No,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,Maybe,Yes,Don't know,No,2014-08-30,12:35:06,0
25,Male,United States,No,Yes,Yes,Sometimes,1,Yes,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Don't know,No,2014-08-30,13:23:57,0
40,Male,United States,No,No,No,,6,No,No,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-30,13:48:34,1
24,Male,Canada,No,No,No,Sometimes,3,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,No,No,No,Maybe,Don't know,Yes,2014-08-30,13:55:45,1
40,Male,United Kingdom,No,No,Yes,Never,4,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Yes,Some of them,No,Maybe,Don't know,No,2014-08-30,14:00:22,0
46,Male,United States,No,Yes,Yes,Sometimes,2,No,Yes,Don't know,Yes,No,Don't know,Don't know,Don't know,Yes,Maybe,No,Some of them,No,Maybe,Don't know,No,2014-08-30,15:57:04,1
38,Male,United States,No,Yes,Yes,Rarely,6,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,Yes,No,Yes,Don't know,No,2014-08-30,16:13:40,1
34,Male,United States,No,No,No,Never,1,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No,2014-08-30,16:38:02,1
32,Male,United Kingdom,Yes,No,Yes,Rarely,1,No,Yes,No,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,2014-08-30,18:29:00,1
44,Male,United Kingdom,No,No,Yes,Sometimes,6,No,No,No,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No,2014-08-30,19:35:58,0
33,Female,United Kingdom,No,No,Yes,Never,4,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No,2014-08-30,19:56:23,0
45,Female,United States,No,No,Yes,Rarely,3,No,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-08-30,20:12:33,0
35,Male,United States,No,No,No,,2,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,No,No,No,No,Yes,No,2014-08-30,20:19:37,1
26,Male,Germany,Yes,Yes,Yes,Often,1,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Yes,No,Yes,2014-08-30,20:43:51,0
20,Female,United States,No,No,Yes,Sometimes,3,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-08-30,20:46:35,0
37,Male,Netherlands,No,Yes,No,Sometimes,2,No,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No,2014-08-31,04:31:11,1
28,Male,United States,No,No,No,,6,No,No,Yes,No,No,No,Yes,Somewhat easy,Maybe,No,No,No,No,Yes,No,No,2014-08-31,09:19:43,1
42,Female,United States,No,Yes,Yes,Sometimes,3,No,No,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,No,2014-08-31,15:03:12,1
32,Male,United Kingdom,No,No,No,,3,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,Yes,2014-08-31,15:23:16,0
36,Female,United States,No,Yes,Yes,Rarely,6,Yes,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Don't know,No,2014-08-31,16:48:13,1
27,Male,New Zealand,No,No,No,Rarely,3,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes,2014-08-31,22:11:48,1
27,Male,New Zealand,No,No,No,Rarely,3,No,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes,2014-08-31,22:16:40,1
27,Male,United Kingdom,No,No,Yes,Sometimes,6,No,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,Maybe,Maybe,No,No,2014-09-01,04:28:55,1
25,Male,United Kingdom,No,Yes,Yes,Sometimes,3,Yes,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No,2014-09-01,06:52:31,1
41,Male,United Kingdom,No,Yes,No,,2,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-09-01,06:53:28,0
23,Male,Germany,No,Yes,Yes,Sometimes,2,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No,2014-09-01,08:19:15,0
21,Male,United Kingdom,No,No,Yes,Sometimes,6,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No,2014-09-01,08:23:15,0
26,Male,"Moldova, Republic of",No,No,Yes,Often,3,No,Yes,No,Yes,No,No,Yes,Very difficult,No,No,Yes,Yes,Yes,Yes,Don't know,No,2014-09-01,09:12:15,1
29,Male,Sweden,No,No,No,Rarely,6,No,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,Yes,Don't know,Yes,2014-09-01,09:15:34,0
28,Male,Belgium,No,No,No,Sometimes,6,No,No,No,No,No,No,Don't know,Somewhat easy,Yes,Maybe,No,No,No,No,Don't know,Yes,2014-09-01,10:06:14,0
27,Female,United Kingdom,No,Yes,No,,6,No,No,No,Yes,No,No,Yes,Don't know,Maybe,No,No,No,No,Yes,Yes,No,2014-09-01,10:40:32,1
23,Male,Israel,No,No,No,Never,6,No,No,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,No,2014-09-01,12:00:28,1
26,Female,United States,No,Yes,No,Sometimes,3,Yes,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No,2014-09-01,12:45:24,0
38,Male,United Kingdom,No,Yes,Yes,Sometimes,1,No,Yes,No,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No,2014-09-01,17:59:14,0
39,Male,United Kingdom,No,Yes,Yes,Sometimes,6,No,No,No,No,No,No,Yes,Very easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Yes,No,2014-09-01,21:03:25,1
35,Male,United States,No,Yes,Yes,Often,6,No,No,Yes,Yes,No,Yes,Don't know,Somewhat easy,Yes,No,No,Some of them,No,Yes,Don't know,No,2014-09-01,21:34:12,1
32,Male,United States,No,No,No,Rarely,2,No,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No,2014-09-01,22:58:47,1
32,Male,United States,No,No,Yes,Sometimes,6,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,Yes,2014-09-02,03:13:53,1
26,Male,United Kingdom,No,No,No,Never,2,No,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No,2014-09-02,04:00:58,0
38,Male,Canada,No,Yes,Yes,Rarely,4,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,No,No,2014-09-02,08:00:33,0
34,Female,United Kingdom,No,Yes,No,Rarely,3,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,2014-09-02,08:24:43,1
39,Male,United States,No,Yes,Yes,Often,3,No,No,Don't know,Not sure,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-09-02,09:57:22,0
32,Male,Canada,Yes,No,No,Never,2,Yes,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2014-09-02,13:18:35,0
37,Male,Netherlands,Yes,No,No,Never,1,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,Yes,Yes,Some of them,Some of them,No,No,Don't know,No,2014-09-02,17:04:56,0
31,Male,United Kingdom,No,Yes,Yes,Never,2,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,No,2014-09-02,20:23:49,0
30,Male,United States,No,Yes,Yes,Rarely,2,No,Yes,No,Yes,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No,2014-09-02,20:57:56,1
51,Male,Singapore,No,No,No,Never,6,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,No,No,No,2014-09-03,01:32:51,0
29,Male,United States,No,No,Yes,Sometimes,3,No,Yes,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,2014-09-03,13:09:52,1
31,Male,United Kingdom,No,No,No,Never,4,No,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,Yes,Some of them,No,No,No,Yes,No,2014-09-04,06:23:48,1
31,Male,India,No,No,No,,3,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No,2014-09-04,08:35:49,0
26,Male,United States,No,Yes,Yes,Sometimes,2,Yes,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-09-04,17:38:22,0
46,Female,United States,No,No,Yes,Often,4,Yes,No,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No,2014-09-04,23:42:28,1
32,Male,United States,No,Yes,No,Sometimes,6,No,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Maybe,No,Yes,Yes,No,No,Don't know,No,2014-09-05,14:15:48,1
29,Male,United States,No,Yes,Yes,Sometimes,3,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,2014-09-05,14:19:00,1
34,Male,Poland,No,No,No,Never,6,Yes,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know,No,2014-09-08,00:52:31,0
26,Male,Colombia,No,No,No,Often,2,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Maybe,Yes,No,2014-09-08,16:46:53,0
32,Female,United States,No,No,Yes,Sometimes,6,No,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,No,No,2014-09-08,21:30:59,1
29,Male,United States,No,No,No,,6,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,No,2014-09-09,13:49:50,0
30,Male,United States,No,No,No,,6,No,No,Yes,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,2014-09-11,17:00:30,1
40,Female,United States,No,Yes,Yes,Sometimes,3,No,Yes,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,Yes,2014-09-12,19:18:18,1
23,Male,United Kingdom,No,No,Yes,Sometimes,1,No,Yes,No,No,No,No,Don't know,Very difficult,Maybe,No,Yes,Yes,Yes,Yes,No,Yes,2014-09-13,07:52:27,0
20,Male,Georgia,No,No,No,Rarely,3,No,No,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,No,2014-09-14,09:04:08,0
38,Male,United States,No,Yes,No,,2,No,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,No,Don't know,Yes,2014-09-14,20:50:05,0
26,Female,United States,No,Yes,Yes,Rarely,4,No,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,No,No,2014-09-20,13:51:05,1
29,Male,United States,No,No,No,Never,3,No,Yes,No,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Yes,No,Yes,2014-09-23,20:05:05,0
40,Male,China,Yes,No,No,Sometimes,1,Yes,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No,2014-09-26,08:45:56,1
25,Female,Bulgaria,No,No,Yes,Sometimes,3,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Yes,Some of them,Maybe,No,No,No,2014-09-26,10:05:55,0
32,Female,United States,No,No,Yes,Sometimes,3,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,Maybe,Some of them,No,No,No,No,No,2014-09-26,21:25:14,1
38,Male,United States,No,Yes,Yes,Sometimes,6,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,No,Yes,2014-09-30,09:19:01,1
72,Female,United States,No,Yes,Yes,Never,5,Yes,No,Yes,Not sure,Don't know,Yes,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,No,Don't know,Yes,2014-10-02,21:25:16,1
35,Female,United States,No,Yes,Yes,Sometimes,1,Yes,Yes,No,No,No,No,Yes,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No,2014-10-05,21:16:10,1
28,Female,United States,No,No,Yes,Often,2,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,No,Don't know,No,2014-10-09,11:14:59,1
27,Female,United States,No,No,No,Never,4,No,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No,2014-11-05,10:08:44,0
56,Female,United States,Yes,No,No,Rarely,1,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,No,Don't know,No,2014-11-06,11:24:38,0
38,Male,United States,No,Yes,Yes,Sometimes,3,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,2014-11-16,08:42:35,1
31,Female,Belgium,No,No,No,,3,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No,2014-12-01,09:58:28,1
40,Male,United States,No,Yes,Yes,Sometimes,2,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,No,Yes,No,2014-12-15,00:43:49,1
44,Male,United States,No,Yes,Yes,Sometimes,4,No,Yes,Yes,Yes,No,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,2015-01-03,03:38:30,1
34,Male,Canada,No,Yes,No,Sometimes,6,No,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,2015-02-21,04:16:05,1
37,Male,United Kingdom,No,No,No,Never,3,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Don't know,No,2015-02-21,04:16:23,0
38,Male,Italy,No,No,No,Never,3,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,Some of them,Yes,Yes,Maybe,No,No,2015-02-21,04:18:48,1
27,Male,Germany,No,No,No,,3,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,Yes,Yes,Don't know,No,2015-02-21,04:19:28,0
34,Female,Ireland,No,No,Yes,Sometimes,5,No,No,Yes,Yes,Yes,No,Yes,Don't know,Yes,Yes,Some of them,Some of them,No,No,Yes,No,2015-02-21,04:23:05,1
35,Female,Ireland,No,No,No,Rarely,1,No,Yes,Don't know,No,No,No,No,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No,2015-02-21,04:32:45,0
34,Male,Ireland,No,No,Yes,Often,2,No,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Yes,No,Maybe,No,No,2015-02-21,04:34:56,0
32,Male,United States,No,No,Yes,Often,3,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,No,Don't know,No,2015-02-21,04:41:28,1
25,Male,Ireland,No,No,No,,4,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,2015-02-21,04:51:53,0
28,Male,Australia,No,No,Yes,Often,4,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Yes,No,No,No,No,Maybe,No,No,2015-02-21,04:55:11,1
28,Female,United States,No,No,Yes,Rarely,2,No,Yes,Yes,No,No,No,Don't know,Somewhat easy,Yes,Yes,Some of them,No,No,No,No,Yes,2015-02-21,05:11:37,1
31,Male,Brazil,Yes,No,Yes,,1,No,Yes,No,Yes,No,No,No,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No,2015-02-21,05:34:27,1
24,Male,United Kingdom,No,No,No,,4,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,Maybe,Don't know,No,2015-02-21,05:55:13,0
34,Male,Ireland,No,Yes,Yes,Never,1,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,No,No,Don't know,No,2015-02-21,05:55:17,0
32,Male,Ireland,No,No,Yes,Sometimes,2,No,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Don't know,No,2015-02-21,06:06:09,0
34,Male,United Kingdom,No,Yes,No,Often,3,Yes,No,Don't know,Not sure,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Yes,Maybe,Yes,Yes,No,2015-02-21,06:19:41,0
23,Male,United States,No,No,Yes,Sometimes,1,No,Yes,No,Yes,No,No,No,Very easy,Maybe,Maybe,Some of them,Yes,No,No,No,No,2015-02-21,08:21:36,1
33,Male,Czechia,No,Yes,No,Often,4,No,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,Yes,2015-02-21,08:54:40,1
29,Male,Singapore,No,Yes,Yes,Sometimes,3,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Maybe,No,No,No,No,Maybe,No,No,2015-02-21,08:56:27,0
24,Male,Ireland,No,Yes,No,,1,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,No,Don't know,No,2015-02-21,09:10:26,0
45,Male,Ireland,No,No,No,Never,6,Yes,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,No,Yes,Some of them,No,No,No,Yes,2015-02-21,09:16:45,0
34,Female,United Kingdom,No,No,Yes,Sometimes,6,No,No,No,Yes,No,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Yes,No,Maybe,No,Yes,2015-02-21,09:18:20,1
31,Male,Philippines,No,No,No,Sometimes,6,No,Yes,Don't know,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,Yes,2015-02-21,09:19:12,0
33,Male,United States,No,No,Yes,Often,3,Yes,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No,2015-02-21,09:22:23,1
28,Male,Netherlands,No,No,No,,2,No,Yes,No,Not sure,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2015-02-21,09:29:20,0
27,Male,United Kingdom,No,No,No,Rarely,6,Yes,No,Don't know,Not sure,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,2015-02-21,09:30:14,0
42,Male,Ireland,No,No,No,Never,3,No,Yes,No,Yes,No,No,No,Somewhat difficult,Yes,Yes,Some of them,Some of them,No,No,No,No,2015-02-21,09:30:29,1
28,Male,Netherlands,No,No,No,,2,No,Yes,No,Not sure,No,No,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No,2015-02-21,09:33:29,0
38,Male,United States,No,No,Yes,Sometimes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Don't know,No,2015-02-21,09:48:13,1
46,Male,United States,No,Yes,Yes,Often,3,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,No,No,No,2015-02-21,10:00:50,0
46,Male,United States,No,Yes,Yes,Sometimes,4,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,Yes,Yes,Don't know,No,2015-02-21,10:45:51,0
41,Female,Netherlands,Yes,No,Yes,Rarely,1,Yes,Yes,Don't know,Yes,Don't know,Yes,No,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,2015-02-21,11:48:52,1
23,Male,United Kingdom,No,No,No,Never,3,No,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Yes,Yes,2015-02-21,11:55:46,0
24,Male,Ireland,No,Yes,Yes,Sometimes,6,No,Yes,Yes,Yes,No,Yes,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Yes,Yes,2015-02-21,13:19:11,1
23,Female,Ireland,No,No,Yes,Rarely,3,No,Yes,No,Yes,Yes,No,Don't know,Don't know,No,No,Yes,Some of them,No,Maybe,Don't know,No,2015-02-21,15:28:57,1
39,Male,Netherlands,No,No,No,,6,No,No,Yes,Not sure,Yes,Don't know,Don't know,Somewhat easy,Maybe,Maybe,No,Some of them,No,No,Yes,No,2015-02-21,17:19:18,1
32,Female,Ireland,No,Yes,No,Never,6,No,Yes,Yes,Yes,Don't know,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No,2015-02-21,18:54:12,1
25,Male,United States,No,Yes,Yes,Sometimes,3,No,Yes,Don't know,Yes,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No,2015-02-21,18:59:05,1
39,Male,Greece,No,No,No,,2,Yes,Yes,No,No,No,No,Yes,Don't know,Yes,No,No,No,No,No,Don't know,No,2015-02-22,02:40:32,1
23,Female,United Kingdom,No,Yes,Yes,Sometimes,2,No,Yes,No,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,2015-02-24,08:54:35,1
24,Non-binary/Other,United Kingdom,Yes,No,Yes,Sometimes,2,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,Yes,2015-02-24,08:58:08,0
25,Male,United Kingdom,No,Yes,Yes,Sometimes,6,No,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,2015-02-24,09:00:56,1
23,Male,United Kingdom,No,No,Yes,Rarely,2,No,Yes,No,Yes,No,No,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,Don't know,No,2015-02-24,09:13:49,1
24,Non-binary/Other,United Kingdom,No,No,Yes,Sometimes,2,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No,2015-02-24,09:15:13,0
23,Male,Canada,No,No,Yes,Often,3,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Don't know,Maybe,No,Yes,Some of them,No,No,Don't know,No,2015-02-24,09:18:25,1
60,Male,United States,No,No,Yes,Often,6,Yes,Yes,Don't know,No,Yes,Don't know,Don't know,Somewhat easy,Maybe,Maybe,Some of them,No,No,Maybe,Don't know,No,2015-02-24,10:32:32,0
28,Male,Ireland,No,No,No,Sometimes,3,No,Yes,No,Yes,No,No,Yes,Don't know,Yes,Maybe,No,No,No,No,No,Yes,2015-02-26,05:44:16,1
28,Male,United States,No,Yes,Yes,Often,6,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,Some of them,Yes,No,No,No,Yes,2015-04-02,15:47:43,1
30,Male,Netherlands,No,No,No,Sometimes,5,No,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Yes,Don't know,No,2015-04-04,11:22:05,0
31,Male,Germany,No,Yes,Yes,Sometimes,4,No,Yes,Don't know,No,No,No,Yes,Somewhat easy,No,No,Some of them,No,No,No,Don't know,No,2015-04-06,14:58:29,1
31,Male,Poland,Yes,No,Yes,Often,2,Yes,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,No,Don't know,No,2015-04-11,14:35:22,0
28,Male,Ireland,No,No,Yes,Rarely,3,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No,2015-04-23,14:03:51,0
43,Female,United States,No,Yes,Yes,Rarely,6,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No,2015-05-05,14:22:18,1
32,Female,United Kingdom,No,No,No,,6,No,No,No,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Yes,No,No,2015-05-05,15:16:25,0
22,Male,Australia,No,Yes,Yes,Often,4,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe,No,Yes,No,Maybe,Don't know,Yes,2015-05-06,10:14:50,1
32,Male,United States,No,No,No,Never,4,No,Yes,Yes,Not sure,Don't know,Yes,Don't know,Somewhat easy,No,No,No,Some of them,Maybe,Yes,Don't know,No,2015-05-06,16:55:58,1
36,Male,Finland,No,No,Yes,Often,2,No,Yes,No,No,No,No,No,Very difficult,Yes,No,Some of them,No,No,Maybe,Don't know,Yes,2015-05-07,10:08:50,0
41,Female,United States,No,Yes,Yes,Sometimes,3,No,Yes,Yes,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No,2015-06-25,12:24:31,1
